,tradeDate,深证成指,沪深300,中证500,上证50,中小板指,创业板指,上证综指
418,2015-09-17,1.2003234255,1.39406842436,1.55031096352,1.40594734863,1.2965138538,1.45033206977,1.46301318819
419,2015-09-18,1.21398828846,1.40021576413,1.56888535216,1.40861662201,1.30755495399,1.48784211288,1.46863377844
420,2015-09-21,1.25415829265,1.42475258185,1.62438553811,1.41851862054,1.35700301757,1.55968141107,1.49642526478
421,2015-09-22,1.26179398865,1.43800980198,1.63620685578,1.43316599396,1.37194203467,1.55942484751,1.51021078636
422,2015-09-23,1.24868258703,1.4052782539,1.61767067,1.3955207197,1.35623078688,1.5588787122,1.47715331516
423,2015-09-24,1.2617141305,1.41474043704,1.64119245953,1.40163308029,1.37162539439,1.5803370285,1.48985795399
424,2015-09-25,1.22064214824,1.3918944177,1.58746571813,1.39863262996,1.32591791585,1.51610461492,1.46599320087
425,2015-09-28,1.24661859896,1.39654605121,1.61639490223,1.39000857729,1.3539474982,1.5920871896,1.46997966708
426,2015-09-29,1.22620683162,1.36902729567,1.58622607416,1.3626317101,1.33281581162,1.57431528661,1.44029379151
427,2015-09-30,1.23093078615,1.3794037847,1.59145518869,1.3747481742,1.34002955705,1.56239183258,1.44723609276
428,2015-10-08,1.28102501384,1.41968578541,1.65610509062,1.40371814984,1.39112090856,1.64314033802,1.49017558182
429,2015-10-09,1.29895119632,1.43847750627,1.68145905835,1.42162284391,1.40996159798,1.66290398446,1.50904125227
430,2015-10-12,1.35085517232,1.48480736268,1.74608453124,1.46270608078,1.46820305062,1.73801709373,1.55858645189
431,2015-10-13,1.36080872643,1.48366609532,1.76774711471,1.45471107214,1.47851777564,1.75696453796,1.56122608132
432,2015-10-14,1.34347519493,1.46689980103,1.74758509818,1.44379568496,1.46262765179,1.72918065451,1.54662989769
433,2015-10-15,1.38388502004,1.50165591435,1.80079389191,1.47197647298,1.50776608704,1.80384665301,1.58248486409
434,2015-10-16,1.40181046309,1.52200492683,1.83154407922,1.48855069409,1.5239979531,1.83722767316,1.60774291299
435,2015-10-19,1.4038043288,1.52205531486,1.83149522113,1.48515372824,1.52266517821,1.82565155517,1.60553753294
436,2015-10-20,1.42919958967,1.54079837036,1.86130463042,1.49707353602,1.55664411906,1.88383972129,1.62385091024
437,2015-10-21,1.3452630069,1.4958156401,1.74452964867,1.49917461993,1.46497695661,1.75899078997,1.57423744434
438,2015-10-22,1.39321696227,1.51790024031,1.80990566491,1.4936855382,1.51634719666,1.84406036596,1.59702273694
439,2015-10-23,1.42998535441,1.53801540065,1.85510874952,1.50148389052,1.54637979558,1.90425903017,1.61773728576
440,2015-10-26,1.44037627976,1.54577601874,1.86771855352,1.50536256829,1.55933299192,1.8960775032,1.62586618766
441,2015-10-27,1.44908192707,1.5473341717,1.87933040514,1.50528826167,1.56711914075,1.92344503351,1.62812039706
442,2015-10-28,1.41653899222,1.51806647775,1.8318910236,1.480177106,1.52667417617,1.86438815216,1.60008381582
443,2015-10-29,1.42545093974,1.5216784813,1.84750482019,1.47802605728,1.53613128436,1.86441890978,1.60582908684
